,Date_Published,Locality,Type_of_Property,Price
7502,August,ST VENERA,maisonette,128000
7503,August,ST VENERA,apartment,110000
7504,August,ST VENERA,character,185000
7506,August,SWIEQI,apartment,190000
7507,August,SWIEQI,apartment,1300
7509,August,SWIEQI,maisonette,450000
7510,August,SWIEQI,maisonette,245000
7511,August,SWIEQI,maisonettes,285000
7512,August,SWIEQI,apartment,175000
7513,August,SWIEQI,apartment,218000
7514,August,SWIEQI,house,485000
7515,August,SWIEQI,Villa,525000
7516,August,SWIEQI,villa,380000
7517,August,TA,house,350000
7518,August,TA,apartment,170000
7519,August,TA,apartment,953000
7521,August,TAL IBRAĠ,apartments,240000
7522,August,TAL IBRAĠ,apartments,220000
7523,August,TAL IBRAĠ,penthouse,320000
7524,August,TAL IBRAĠ,apartment,390000
7525,August,TARXIEN,maisonette,106000
7526,August,TARXIEN,townhouse,106000
7527,August,THE,maisonette,350000
7528,August,TIGNÉ,apartment,1050000
7529,August,VALLETTA,character,1300000
7530,August,VALLETTA,bar,225000
7531,August,VICTORIA,maisonette,435000
7532,August,VITTORIOSA,Maisonette,155000
7534,August,WARDIJA,farmhouse,1800000
7535,August,XEMXIJA,apartment,235000
7536,August,XEMXIJA,penthouse,275000
7537,August,XEMXIJA,apartment,235000
7538,August,XEMXIJA,apartment,355000
7540,August,ŻABBAR,house,310000
7541,August,ŻABBAR,house,300000
7542,August,ŻABBAR,penthouse,95000
7544,August,ŻABBAR,apartment,135000
7545,August,ŻEBBIEGĦ,penthouse,155000
7546,August,ŻEBBUĠ,apartment,99000
7547,August,ŻEBBUĠ,apartment,95000
7548,August,ŻEBBUĠ,townhouse,159000
7550,August,ŻEJTUN,penthouse,104000
7551,August,ŻEJTUN,apartments,79000
7552,August,ŻEJTUN,maisonette,150000
7553,August,ŻURRIEQ,maisonette,95000
7554,August,ŻURRIEQ,maisonette,180000
7555,August,ŻURRIEQ,apartment,82000
7556,August,ATTARD,penthouse,170000
7557,August,BIRKIRKARA,character,80000
7558,August,QAWRA,apartment,244000
7559,August,SALIB,farmhouse,400000
7560,August,SAN PAWL,villa,550000
7562,August,ATTARD,villa,680000
7563,August,ATTARD,penthouse,278000
7564,August,ATTARD,Apartments,205000
7565,August,ATTARD,apartment,215000
7566,August,ATTARD,apartment,170000
7567,August,ATTARD,house,240000
7568,August,ATTARD,apartments,205000
7569,August,ATTARD,apartment,211000
7571,August,ATTARD,apartment,211000
7572,August,ATTARD,villa,499000
7573,August,ATTARD,penthouse,215000
7574,August,ATTARD,house,375000
7575,August,BAĦAR IĊ-ĊAGĦAQ,penthouse,375000
7576,August,BAĦAR IĊ-ĊAGĦAQ,maisonette,340000
7578,August,BAĦAR IĊ-ĊAGĦAQ,apartment,220000
7580,August,BALZAN,apartment,150000
7581,August,BALZAN,apartment,150000
7582,August,BALZAN,house,400000
7583,August,BALZAN,terraced,400000
7584,August,BALZAN,bar,153000
7585,August,BALZAN,maisonette,106000
7586,August,BALZAN,apartment,215000
7587,August,BALZAN,Townhouse,389000
7588,August,BIDNIJA,farmhouse,1600000
7589,August,BIDNIJA,farmhouse,1200000
7590,August,BIRGUMA,maisonette,235000
7591,August,BIRKIRKARA,maisonette,145000
7592,August,BIRKIRKARA,maisonette,320000
7593,August,BIRKIRKARA,maisonette,186000
7594,August,BIRKIRKARA,apartment,175000
7595,August,BIRKIRKARA,penthouse,163000
7596,August,BIRKIRKARA,maisonette,168000
7597,August,BIRKIRKARA,Apartment,145000
7598,August,BIRKIRKARA,townhouse,220000
7599,August,BIRKIRKARA,maisonette,115000
7601,August,BIRKIRKARA,maisonette,185000
7602,August,BIRKIRKARA,maisonette,165000
7603,August,BIRKIRKARA,penthouse,87000
7604,August,BIRKIRKARA,plot,79000
7605,August,BIRŻEBBUĠA,house,160000
7606,August,BUĠIBBA,apartment,82000
7607,August,BUĠIBBA,apartment,169000
7609,August,BUĠIBBA,maisonette,100000
7610,August,BUĠIBBA,apartment,295000
7611,August,BUĠIBBA,apartment,125000
7612,August,BURMARRAD,penthouse,99500
7613,August,BURMARRAD,penthouse,190000
7614,August,BURMARRAD,Penthouse,95000
7615,August,DINGLI,maisonette,238000
7616,August,DINGLI,maisonette,135000
7617,August,DINGLI,house,450000
7618,August,DINGLI,maisonette,147500
7619,August,DINGLI,house,175000
7620,August,FGURA,maisonette,124000
7621,August,FGURA,apartment,95000
7622,August,FGURA,apartments,95000
7623,August,FGURA,house,207000
7624,August,FLORIANA,character,110000
7626,August,GĦARGĦUR,penthouse,360000
7627,August,GĦARGĦUR,apartment,185000
7628,August,GĦARGĦUR,penthouse,270000
7630,August,GĦARGĦUR,character,425000
7631,August,GĦARGĦUR,townhouse,695000
7632,August,GĦARGĦUR,maisonette,181500
7633,August,GĦAXAQ,apartment,85500
7634,August,GOZO GĦAJNSIELEM,Maisonette,105000
7635,August,GOZO GĦARB,farmhouse,350000
7636,August,GOZO GĦASRI,house,1450000
7637,August,GOZO GĦASRI,character,425000
7638,August,GOZO MARSALFORN,maisonettes,100000
7639,August,GOZO MARSALFORN,apartment,100000
7640,August,GOZO NADUR,house,20000
7641,August,GOZO QALA,apartment,165000
7642,August,GOZO QALA,apartment,147000
7643,August,GOZO QALA,maisonette,110000
7644,August,GOZO QALA,penthouse,131000
7645,August,GOZO QBAJJAR,maisonette,110000
7646,August,GOZO SANNAT,house,395000
7647,August,GOZO SANNAT,flat,90000
7648,August,GOZO VICTORIA,apartment,155000
7649,August,GOZO XAGĦRA,apartment,85000
7650,August,GOZO XAGĦRA,character,320000
7651,August,GOZO XAGĦRA,penthouse,133000
7652,August,GOZO XAGĦRA,penthouse,168000
7653,August,GOZO XAGĦRA,apartment,235000
7654,August,GOZO XAGĦRA,maisonette,270000
7655,August,GOZO XAGĦRA,farmhouse,636000
7656,August,GOZO XAGĦRA,farmhouse,275000
7657,August,GOZO XLENDI,apartment,130000
7658,August,GOZO ŻEBBUĠ,apartment,89000
7659,August,GOZO ŻEBBUĠ,townhouse,233000
7660,August,GOZO A,maisonette,90000
7661,August,GOZO Double,apartment,85000
7662,August,GOZO Great,Plot,215000
7663,August,GOZO Penthouse,Penthouse,105000
7664,August,GUDJA,house,240000
7665,August,GUDJA,character,75000
7666,August,GUDJA,townhouse,235000
7667,August,GUDJA,apartment,104000
7668,August,GUDJA,apartments,90000
7669,August,GŻIRA,apartments,170000
7670,August,GŻIRA,penthouse,190000
7671,August,GŻIRA,apartment,225000
7672,August,GŻIRA,apartment,273000
7673,August,GŻIRA,apartment,120000
7674,August,GŻIRA,apartment,189900
7675,August,GŻIRA,apartment,149000
7676,August,IKLIN,villa,850000
7677,August,IKLIN,villa,850000
7678,August,IKLIN,house,325000
7679,August,IKLIN,house,325000
7680,August,KALKARA,townhouse,255000
7681,August,KALKARA,Penthouse,300000
7682,August,KALKARA,maisonette,150000
7683,August,KAPPARA,villa,790000
7684,August,KAPPARA,Plot,790000
7685,August,KAPPARA,villa,1250000
7686,August,KAPPARA,villa,560000
7687,August,KIRKOP,Apartment,127000
7689,August,LIJA,house,480000
7690,August,LIJA,maisonette,230000
7691,August,LUQA,apartment,123000
7692,August,LUQA,apartment,124000
7693,August,MADLIENA,farmhouse,1350000
7694,August,MADLIENA,villa,790000
7695,August,MADLIENA,apartments,760000
7696,August,MARSASCALA,Maisonette,115000
7697,August,MARSASCALA,apartments,120000
7698,August,MARSASCALA,maisonette,140000
7699,August,MARSASCALA,Apartment,132000
7700,August,MARSASCALA,apartment,145000
7701,August,MARSASCALA,apartment,116000
7702,August,MARSASCALA,maisonette,140000
7703,August,MARSASCALA,Apartment,106000
7704,August,MARSASCALA,maisonette,115000
7705,August,MARSASCALA,apartment,65000
7706,August,MARSASCALA,maisonette,185000
7707,August,MARSASCALA,maisonette,164000
7708,August,MARSASCALA,apartment,235000
7709,August,MARSASCALA,maisonette,150000
7710,August,MARSAXLOKK,apartment,121800
7711,August,MDINA,plot,290000
7712,August,MELLIEĦA,Bungalow,1175000
7713,August,MELLIEĦA,villa,3000000
7714,August,MELLIEĦA,maisonette,307000
7715,August,MELLIEĦA,apartment,265000
7716,August,MELLIEĦA,Bungalow,1300000
7717,August,MELLIEĦA,maisonette,172000
7718,August,MELLIEHA,apartment,215000
7719,August,MELLIEĦA,penthouse,292000
7720,August,MELLIEĦA,penthouse,210000
7721,August,MELLIEĦA,Penthouse,510000
7722,August,MELLIEĦA,Penthouse,317000
7723,August,MELLIEĦA,apartment,189000
7724,August,MELLIEĦA,house,230000
7725,August,MELLIEĦA,apartment,135000
7726,August,MELLIEĦA,apartment,127000
7727,August,MELLIEĦA,apartment,140000
7728,August,MELLIEĦA,maisonette,145000
7730,August,MĠARR,Apartment,170000
7731,August,MĠARR,character,322000
7732,August,MĠARR,Penthouse,190000
7733,August,MĠARR,Penthouse,420000
7734,August,MĠARR,apartment,170000
7735,August,MĠARR,penthouse,190000
7736,August,MOSTA,farmhouse,675000
7737,August,MOSTA,Apartment,155000
7738,August,MOSTA,Penthouse,165000
7739,August,MOSTA,apartment,170000
7740,August,MOSTA,apartments,187140
7741,August,MOSTA,Apartment,170000
7742,August,MOSTA,apartment,109000
7743,August,MOSTA,maisonette,138000
7744,August,MOSTA,penthouse,112000
7745,August,MOSTA,character,360000
7746,August,MOSTA,character,395000
7747,August,MOSTA,character,265000
7748,August,MOSTA,maisonette,165000
7749,August,MOSTA,character,285000
7750,August,MOSTA,apartment,200000
7751,August,MOSTA,maisonette,139000
7752,August,MOSTA,Maisonette,172000
7753,August,MOSTA,penthouse,244000
7754,August,MOSTA,Apartment,115000
7755,August,MOSTA,Penthouse,180000
7756,August,MOSTA,house,330000
7757,August,MOSTA,townhouse,300000
7758,August,MOSTA,Penthouse,110000
7759,August,MQABBA,character,550000
7760,August,MRIEĦEL,warehouse,375000
7761,August,MSIDA,Apartment,100000
7763,August,MSIDA,maisonette,212000
7765,August,MSIDA,apartment,143000
7766,August,MSIDA,Penthouse,200000
7767,August,NAXXAR,character,375000
7768,August,NAXXAR,character,279000
7769,August,NAXXAR,character,189000
7770,August,NAXXAR,penthouse,220000
7771,August,NAXXAR,character,875000
7772,August,NAXXAR,character,875000
7773,August,NAXXAR,apartment,149000
7774,August,NAXXAR,penthouse,145000
7775,August,NAXXAR,apartment,115000
7776,August,NAXXAR,townhouse,400000
7777,August,PAOLA,Apartments,104000
7780,August,PEMBROKE,maisonette,350000
7781,August,PIETÀ,villa,320000
7783,August,PORTOMASO,apartment,775000
7784,August,QAWRA,Apartment,190000
7785,August,QAWRA,apartments,135000
7786,August,QAWRA,apartment,110000
7787,August,QAWRA,apartments,112000
7788,August,QAWRA,apartment,210000
7790,August,QAWRA,penthouse,650000
7791,August,QAWRA,apartment,175000
7792,August,QAWRA,apartment,205000
7793,August,QAWRA,apartment,100000
7794,August,QAWRA,maisonette,95000
7795,August,QAWRA,apartment,175000
7796,August,QAWRA,apartment,135000
7797,August,QAWRA,apartment,155000
7799,August,QAWRA,apartment,127000
7800,August,QAWRA,maisonette,220000
7801,August,QORMI,house,410000
7802,August,QORMI,Warehouse,490000
7803,August,QORMI,apartment,116000
7804,August,QORMI,character,435000
7805,August,QORMI,Penthouse,120000
7806,August,QORMI,penthouse,120000
7807,August,QRENDI,house,185000
7808,August,QRENDI,Townhouse,395000
7809,August,RABAT,plot,555000
7810,August,RABAT,character,260000
7811,August,RABAT,apartment,220000
7812,August,RABAT,Restaurant,900000
7813,August,RABAT,townhouse,320000
7814,August,RABAT,house,370000
7815,August,RABAT,apartment,145000
7816,August,RABAT,flat,112000
7817,August,RABAT,penthouse,185000
7821,August,SAN ĠWANN,apartment,110000
7822,August,SAN ĠWANN,apartment,125000
7823,August,SAN ĠWANN,penthouse,149000
7824,August,SAN ĠWANN,apartment,155000
7825,August,SAN ĠWANN,apartment,160000
7826,August,SAN ĠWANN,villa,425000
7827,August,SAN ĠWANN,apartment,155000
7829,August,SAN ĠWANN,apartment,160000
7830,August,SAN ĠWANN,apartment,155000
7831,August,SAN ĠWANN,apartment,160000
7832,August,SAN PAWL,character,550000
7833,August,SAN PAWL,character,550000
7834,August,SAN PAWL,terraced,360000
7835,August,SAN PAWL,terraced,360000
7836,August,SAN PAWL,villa,925000
7837,August,SENGLEA,character,890000
7838,August,SIĠĠIEWI,townhouse,245000
7839,August,SIĠĠIEWI,house,170000
7840,August,SIĠĠIEWI,maisonette,200000
7841,August,SIĠĠIEWI,character,198000
7842,August,SLIEMA,apartment,389000
7843,August,SLIEMA,apartment,490000
7844,August,SLIEMA,maisonette,320000
7845,August,SLIEMA,penthouse,550000
7846,August,SLIEMA,penthouse,325000
7848,August,SLIEMA,apartment,200000
7849,August,SLIEMA,apartment,240000
7850,August,SLIEMA,apartment,850000
7851,August,SLIEMA,apartment,380000
7852,August,SLIEMA,penthouse,1150000
7853,August,SLIEMA,apartment,820000
7854,August,SLIEMA,apartment,235000
7855,August,SLIEMA,townhouse,280000
7856,August,SLIEMA,apartment,190000
7857,August,SLIEMA,townhouse,890000
7858,August,SLIEMA,apartment,760000
7859,August,SLIEMA,penthouse,1150000
7860,August,SLIEMA,flat,295000
7861,August,SLIEMA,plot,970000
7862,August,SLIEMA,apartment,200000
7863,August,SLIEMA,apartment,600000
7864,August,SLIEMA,penthouse,250000
7865,August,SLIEMA,apartment,590000
7866,August,SLIEMA,Maisonette,200000
7868,August,SLIEMA,maisonette,160000
7869,August,SLIEMA,Penthouse,1
7870,August,SLIEMA,penthouse,360000
7871,August,SLIEMA,apartment,490000
7872,August,SLIEMA,apartment,1700000
7873,August,SLIEMA,apartment,600000
7874,August,SLIEMA,townhouse,850000
7875,August,SLIEMA,apartment,650000
7877,August,SLIEMA,penthouse,360000
7878,August,SLIEMA,apartment,375000
7879,August,SLIEMA,Townhouse,583000
7880,August,SLIEMA,Townhouse,375000
7882,August,ST JULIANS,apartment,298000
7883,August,ST JULIANS,apartment,260000
7884,August,ST JULIANS,apartments,1300
7885,August,ST JULIANS,apartment,310000
7886,August,ST JULIANS,apartments,100000
7887,August,ST JULIANS,Apartments,200000
7888,August,ST JULIANS,apartment,229000
7889,August,ST JULIANS,penthouse,369000
7890,August,ST JULIANS,apartment,220000
7891,August,ST JULIANS,apartment,189000
7892,August,ST JULIANS,apartment,245000
7893,August,ST JULIANS,apartment,395000
7894,August,ST JULIANS,apartment,225000
7895,August,ST JULIANS,penthouse,369000
7896,August,ST JULIANS,apartment,169000
7897,August,ST PAUL,apartment,585000
7898,August,ST PAUL,apartment,120000
7899,August,ST PAUL,maisonette,230000
7900,August,ST PAUL,apartment,275000
7901,August,ST PAUL,Apartment,108500
7902,August,ST PAUL,Apartment,175000
7904,August,ST PAUL,apartment,290000
7905,August,ST PAUL,apartments,110000
7906,August,ST PAUL,apartment,265000
7907,August,ST PAUL,penthouse,260000
7908,August,ST PAUL,apartment,110000
7909,August,ST PAUL,apartment,72000
7911,August,ST VENERA,maisonette,120000
7912,August,ST VENERA,Plot,395000
7913,August,SWATAR,maisonette,200000
7914,August,SWATAR,apartment,155000
7915,August,SWATAR,house,320000
7917,August,SWIEQI,maisonette,245000
7918,August,SWIEQI,apartment,315000
7919,August,SWIEQI,apartment,218000
7920,August,SWIEQI,apartment,1300
7921,August,SWIEQI,maisonette,275000
7922,August,SWIEQI,maisonette,285000
7923,August,SWIEQI,apartment,128000
7924,August,SWIEQI,apartment,230000
7925,August,SWIEQI,penthouse,330000
7926,August,SWIEQI,apartments,265000
7927,August,SWIEQI,apartment,285000
7928,August,SWIEQI,Maisonette,245000
7929,August,SWIEQI,maisonette,245000
7930,August,SWIEQI,villa,525000
7934,August,TAL IBRAĠ,maisonette,310000
7935,August,TAL IBRAĠ,villa,220000
7936,August,TAL IBRAĠ,maisonette,280000
7937,August,TAL IBRAĠ,apartment,194000
7938,August,TAL IBRAĠ,apartment,280000
7939,August,TAL IBRAĠ,apartment,270000
7940,August,TAL IBRAĠ,apartment,235000
7941,August,TAL IBRAĠ,apartment,390000
7942,August,TARXIEN,maisonette,180000
7943,August,TIGNÉ,penthouse,2500000
7944,August,TIGNÉ,apartment,350000
7945,August,VALLETTA,townhouse,660000
7946,August,VALLETTA,apartment,350000
7947,August,VALLETTA,apartment,250000
7948,August,VALLETTA,Maisonette,200000
7949,August,VALLETTA,character,1300000
7950,August,VALLETTA,apartment,360000
7951,August,VITTORIOSA,character,220000
7952,August,VITTORIOSA,character,399000
7954,August,XEMXIJA,penthouse,440000
7955,August,XEMXIJA,apartment,199000
7956,August,XEMXIJA,apartment,307000
7957,August,XEMXIJA,maisonette,185000
7958,August,XEMXIJA,maisonette,125000
7959,August,XEMXIJA,penthouse,455000
7960,August,XEMXIJA,apartment,128000
7961,August,XGĦAJRA,house,83000
7962,August,XGĦAJRA,maisonette,165000
7963,August,ŻABBAR,maisonette,166000
7964,August,ŻABBAR,house,273000
7965,August,ŻABBAR,house,240000
7967,August,ŻABBAR,maisonette,127500
7968,August,ŻABBAR,apartment,122000
7969,August,ŻABBAR,Penthouse,90000
7970,August,ŻABBAR,house,210000
7971,August,ŻEBBIEGĦ,penthouse,155000
7972,August,ŻEBBIEGĦ,maisonette,205000
7973,August,ŻEBBUĠ,Penthouse,154000
7974,August,ŻEJTUN,apartments,85000
7975,August,ŻEJTUN,apartments,80000
7976,August,ŻEJTUN,character,370000
7977,August,ŻURRIEQ,apartment,135000
7979,August,ŻURRIEQ,character,367000
7980,August,ŻURRIEQ,maisonette,160000
7981,August,ŻURRIEQ,Townhouse,395000
7982,August,GOZO NADUR,apartment,196000
7983,August,GOZO QALA,apartment,147000
7984,August,GOZO A,maisonette,90000
7985,August,MELLIEĦA,house,230000
7986,August,MOSTA,Apartment,115000
7988,August,GOZO GĦARB,character,295000
7989,August,GOZO XEWKIJA,maisonette,150000
7990,August,GOZO XLENDI,apartment,115000
7991,August,ST JULIANS,maisonette,165000
7992,August,ST JULIANS,apartment,355000
7993,August,ST VENERA,maisonette,95000
7994,August,MDINA,townhouse,290000
7995,August,NAXXAR,maisonette,125000
7996,August,QAWRA,penthouse,130000
7997,August,QORMI,character,60000
7998,August,ATTARD,villa,680000
7999,August,BALZAN,flat,148000
8001,August,BIRKIRKARA,maisonette,158000
8002,August,GOZO GĦAJNSIELEM,townhouse,180000
8003,August,GOZO NADUR,apartment,135000
8004,August,GOZO XAGĦRA,character,186400
8005,August,MOSTA,maisonette,180000
8006,August,MOSTA,penthouse,199000
8008,August,PWALES,apartments,112000
8009,August,SAN ĠWANN,penthouse,285000
8010,August,SLIEMA,apartment,595000
8011,August,ST PAUL,apartment,110000
8012,August,SWIEQI,villa,525000
8014,August,VALLETTA,Maisonette,200000
8015,August,XEMXIJA,penthouse,98000
8016,August,SLIEMA,apartment,389000
8017,August,ST JULIANS,maisonette,165000
8018,August,MSIDA,townhouse,199000
8019,August,NAXXAR,character,189000
8020,August,ST PAUL,apartment,187000
8021,August,ATTARD,bungalow,1150000
8022,August,ATTARD,apartment,152000
8024,August,ATTARD,villa,690000
8025,August,ATTARD,penthouse,468000
8026,August,ATTARD,Maisonette,135700
8027,August,ATTARD,Penthouse,215000
8028,August,ATTARD,bungalow,560000
8030,August,BAĦAR IĊ-ĊAGĦAQ,plot,650000
8031,August,BAĦAR IĊ-ĊAGĦAQ,villa,840000
8032,August,BALZAN,house,400000
8033,August,BALZAN,maisonette,194000
8034,August,BALZAN,character,295000
8035,August,BALZAN,maisonette,150000
8036,August,BALZAN,flat,148000
8037,August,BALZAN,apartment,215000
8038,August,BALZAN,maisonette,120000
8039,August,BARGAIN,farmhouse,675000
8040,August,BIRGUMA,maisonette,270000
8041,August,BIRGUMA,character,295000
8042,August,BIRKIRKARA,Maisonette,145000
8043,August,BIRKIRKARA,maisonette,105000
8044,August,BIRKIRKARA,maisonette,186000
8045,August,BIRKIRKARA,apartment,175000
8046,August,BIRKIRKARA,penthouse,163000
8047,August,BIRKIRKARA,Apartment,150000
8048,August,BIRKIRKARA,apartment,127000
8049,August,BIRKIRKARA,townhouse,259000
8050,August,BIRKIRKARA,apartment,160000
8051,August,BIRKIRKARA,apartment,145000
8052,August,BIRKIRKARA,apartment,155000
8053,August,BIRKIRKARA,character,250000
8054,August,BIRKIRKARA,character,318000
8055,August,BIRKIRKARA,apartment,160000
8056,August,BIRKIRKARA,townhouse,225000
8057,August,BIRKIRKARA,maisonette,79000
8058,August,BIRKIRKARA,penthouse,108000
8059,August,BIRŻEBBUĠA,house,165000
8061,August,BUĠIBBA,maisonette,101000
8062,August,COSPICUA,apartment,70000
8063,August,DINGLI,penthouse,215000
8064,August,FGURA,Apartment,88500
8065,August,FGURA,apartment,95000
8066,August,FGURA,house,207000
8067,August,FGURA,house,207000
8068,August,FGURA,apartment,135000
8069,August,FLEUR,Townhouse,250000
8070,August,FLORIANA,character,110000
8071,August,FORT,apartment,745000
8072,August,GĦARGĦUR,townhouse,695000
8073,August,GĦARGĦUR,apartment,125000
8074,August,GĦARGĦUR,apartments,150000
8075,August,GĦARGĦUR,Townhouse,385000
8076,August,GĦAXAQ,character,143000
8077,August,GOZO GĦAJNSIELEM,Maisonette,105000
8078,August,GOZO MARSALFORN,apartment,85000
8079,August,GOZO NADUR,Villa,430000
8080,August,GOZO NADUR,house,345000
8081,August,GOZO NADUR,apartment,170000
8082,August,GOZO QALA,penthouse,122500
8083,August,GOZO QALA,apartments,145000
8087,August,GOZO SAN,apartment,130000
8088,August,GOZO SANNAT,penthouse,104821
8089,August,GOZO XAGĦRA,farmhouse,320000
8090,August,GOZO XAGĦRA,farmhouse,165000
8091,August,GOZO XLENDI,apartment,130000
8093,August,GOZO ŻEBBUĠ,apartment,148000
8094,August,GOZO ŻEBBUG,apartment,125000
8096,August,GUDJA,bungalow,540000
8097,August,GUDJA,apartment,104000
8098,August,GUDJA,apartments,88000
8099,August,GŻIRA,apartment,110000
8100,August,GŻIRA,penthouse,480000
8101,August,GŻIRA,apartment,125000
8102,August,GŻIRA,apartment,157000
8103,August,GŻIRA,apartment,106000
8104,August,GŻIRA,apartment,198000
8105,August,GŻIRA,apartment,380000
8106,August,GŻIRA,apartment,170000
8107,August,GŻIRA,townhouse,224000
8108,August,IKLIN,maisonette,236000
8109,August,IKLIN,maisonette,205000
8110,August,IKLIN,villa,850000
8111,August,IKLIN,bungalow,520000
8112,August,IKLIN,house,349500
8113,August,IKLIN,house,291000
8114,August,KALKARA,apartment,322000
8115,August,KAPPARA,Plot,790000
8116,August,KAPPARA,villa,1250000
8117,August,KAPPARA,villa,560000
8118,August,KAPPARA,Villa,850000
8119,August,LIJA,apartment,165000
8120,August,LUQA,maisonette,165000
8121,August,LUQA,apartment,126000
8122,August,LUQA,apartments,650000
8123,August,MADLIENA,villa,1250000
8124,August,MADLIENA,Apartment,600000
8125,August,MADLIENA,Apartment,246700
8126,August,MADLIENA,villa,1800000
8127,August,MADLIENA,penthouse,850000
8128,August,MADLIENA,apartment,280000
8129,August,MARSASCALA,maisonette,140000
8130,August,MARSASCALA,Apartment,118000
8131,August,MARSASCALA,maisonette,223000
8132,August,MARSASCALA,house,380000
8133,August,MARSASCALA,penthouse,190000
8134,August,MARSASCALA,maisonette,127500
8135,August,MARSASCALA,apartment,88500
8136,August,MARSASCALA,apartment,115000
8137,August,MARSASCALA,apartment,65000
8138,August,MARSASCALA,Maisonette,165000
8139,August,MARSASCALA,Penthouse,285000
8140,August,MARSASCALA,apartments,110000
8141,August,MELLIEĦA,villa,900000
8142,August,MELLIEĦA,maisonette,307000
8143,August,MELLIEĦA,maisonette,145000
8144,August,MELLIEĦA,apartment,148000
8145,August,MELLIEĦA,apartment,123500
8147,August,MELLIEĦA,maisonette,173000
8148,August,MELLIEĦA,flat,135000
8149,August,MELLIEĦA,flat,215000
8150,August,MELLIEĦA,penthouse,292000
8151,August,MELLIEĦA,Penthouse,233000
8152,August,MELLIEĦA,house,230000
8154,August,MELLIEHA,apartment,110000
8155,August,MĠARR,apartments,136350
8156,August,MĠARR,penthouse,190000
8157,August,MĠARR,Penthouse,420000
8158,August,MOSTA,Apartment,170000
8160,August,MOSTA,townhouse,277000
8161,August,MOSTA,apartment,175000
8162,August,MOSTA,townhouse,430000
8163,August,MOSTA,apartment,170000
8164,August,MOSTA,penthouse,225000
8165,August,MOSTA,apartment,115000
8166,August,MOSTA,penthouse,199000
8167,August,MOSTA,flat,535000
8168,August,MOSTA,penthouse,215000
8171,August,MQABBA,character,170000
8172,August,MQABBA,house,223000
8173,August,MRIEĦEL,plot,583000
8174,August,MSIDA,flat,98500
8175,August,MSIDA,apartment,112000
8176,August,MSIDA,maisonette,80000
8177,August,MSIDA,maisonettes,89000
8178,August,MSIDA,apartment,145000
8179,August,MSIDA,Apartment,139000
8180,August,MSIDA,Apartment,100000
8181,August,MSIDA,maisonette,165000
8182,August,MSIDA,Maisonette,125000
8183,August,MSIDA,apartment,180000
8184,August,MTARFA,house,290000
8185,August,NAXXAR,character,222000
8186,August,NAXXAR,character,375000
8187,August,NAXXAR,character,372000
8188,August,NAXXAR,character,1250000
8189,August,NAXXAR,apartment,149000
8190,August,NAXXAR,house,320000
8191,August,PAOLA,apartment,66000
8192,August,PAOLA,townhouse,170000
8193,August,PAOLA,maisonette,125000
8194,August,PAOLA,apartments,88000
8196,August,PORTOMASO,apartment,775000
8197,August,PWALES,apartments,112000
8198,August,QAWRA,apartment,265000
8199,August,QAWRA,apartment,105000
8200,August,QAWRA,apartment,100000
8201,August,QAWRA,apartment,85000
8202,August,QAWRA,apartment,87000
8203,August,QAWRA,apartment,120000
8204,August,QAWRA,penthouse,130000
8205,August,QAWRA,apartment,135000
8206,August,QORMI,character,435000
8207,August,QORMI,apartments,116000
8208,August,QORMI,house,250000
8209,August,QORMI,apartment,160000
8210,August,QORMI,penthouse,100000
8211,August,QRENDI,character,250000
8212,August,RABAT,house,270000
8213,August,RABAT,house,350000
8214,August,SALINA,farmhouse,675000
8215,August,SAN ĠWANN,apartment,100000
8216,August,SAN ĠWANN,apartment,155000
8217,August,SAN ĠWANN,apartment,149000
8218,August,SAN ĠWANN,villa,425000
8219,August,SAN ĠWANN,penthouse,285000
8220,August,SAN ĠWANN,apartment,155000
8222,August,SAVOY,apartment,225000
8223,August,SENGLEA,apartment,365000
8224,August,SENGLEA,townhouse,185000
8225,August,siġġiewi,apartment,100000
8226,August,SIĠĠIEWI,townhouse,245000
8227,August,SIĠĠIEWI,apartments,127000
8228,August,SIĠĠIEWI,house,375000
8229,August,SIĠĠIEWI,character,148000
8230,August,SIĠĠIEWI,townhouse,233000
8231,August,SLIEMA,apartment,389000
8232,August,SLIEMA,apartment,165000
8233,August,SLIEMA,apartment,700000
8234,August,SLIEMA,apartment,850000
8235,August,SLIEMA,apartment,245000
8236,August,SLIEMA,apartment,350000
8238,August,SLIEMA,apartments,285000
8239,August,SLIEMA,apartment,195000
8240,August,SLIEMA,Townhouse,306000
8241,August,SLIEMA,apartment,750000
8242,August,SLIEMA,maisonette,320000
8243,August,SLIEMA,Penthouse,325000
8244,August,SLIEMA,apartment,380000
8245,August,SLIEMA,Maisonette,135000
8246,August,SLIEMA,apartment,600000
8247,August,SLIEMA,maisonette,105000
8249,August,SLIEMA,apartments,1700000
8250,August,SLIEMA,store,585000
8251,August,SLIEMA,apartment,315000
8252,August,SLIEMA,apartment,180000
8253,August,SLIEMA,apartment,399000
8254,August,SLIEMA,apartment,640000
8255,August,SLIEMA,Maisonette,200000
8256,August,SLIEMA,apartment,165000
8257,August,SLIEMA,Penthouse,370000
8258,August,SLIEMA,apartment,1700000
8259,August,SLIEMA,apartment,650000
8260,August,SLIEMA,apartment,585000
8261,August,SLIEMA,penthouse,1150000
8262,August,SLIEMA,apartment,530000
8263,August,SLIEMA,Townhouse,540000
8264,August,SLIEMA,Townhouse,583000
