,Date_Published,Locality,Type_of_Property,Price
10453,June,ĦAMRUN,maisonettes,130000
10454,June,ĦAMRUN,maisonette,149000
10455,June,ĦAMRUN,apartment,135000
10456,June,ĦAMRUN,townhouse,95300
10457,June,ĦAMRUN,townhouse,112000
10458,June,IKLIN,house of character,419000
10459,June,IKLIN,maisonette,265000
10460,June,IKLIN,apartment,170000
10461,June,IKLIN,plot,1356000
10462,June,KAPPARA,apartment,340000
10463,June,KAPPARA,villa,1100000
10464,June,KAPPARA,penthouse,200000
10465,June,KAPPARA,villa,745000
10466,June,KIRKOP,penthouse,168000
10467,June,KIRKOP,apartment,114000
10468,June,LIJA,maisonette,250000
10469,June,LIJA,character,495000
10470,June,LIJA,penthouse,350000
10471,June,LIJA,character,730000
10472,June,LUQA,apartment,130000
10473,June,LUQA,store,105000
10474,June,LUQA,maisonette,210000
10475,June,LUQA,house of character,320000
10476,June,LUQA,apartment,117000
10477,June,MADLIENA,apartment,775000
10478,June,MADLIENA,penthouse,995000
10479,June,MADLIENA,villa,1250000
10480,June,MARSASCALA,house of character,340000
10481,June,MARSASCALA,apartment,150000
10482,June,MARSASCALA,maisonette,275000
10483,June,MARSASCALA,penthouse,287500
10484,June,MARSASCALA,maisonette,140000
10485,June,MARSASCALA,apartment,148000
10486,June,MARSASCALA,maisonette,166700
10487,June,MARSASCALA,maisonette,128000
10488,June,MARSASCALA,apartment,270000
10489,June,MARSASCALA,house of character,340000
10490,June,MARSASCALA,maisonette,140000
10491,June,MARSASCALA,apartment,268000
10492,June,MARSASCALA,apartment,140000
10493,June,MARSASCALA,penthouse,405000
10494,June,MARSASCALA,maisonette,250000
10495,June,MARSASCALA,apartment,290000
10496,June,MARSASCALA,villa,355000
10497,June,MARSASCALA,penthouse,165000
10498,June,MARSASCALA,villa,850400
10499,June,MARSAXLOKK,plot,848000
10500,June,MARSAXLOKK,penthouse,115000
10501,June,MARSAXLOKK,villa,990000
10502,June,MARSAXLOKK,penthouse,122000
10503,June,MDINA,townhouse,485000
10504,June,MDINA,character,485000
10505,June,MELLIEĦA,house of character,310000
10506,June,MELLIEĦA,villa,1200000
10507,June,MELLIEĦA,plot,220000
10508,June,MELLIEĦA,character,302000
10509,June,MELLIEĦA,house of character,390000
10510,June,MELLIEĦA,apartment,220000
10511,June,MELLIEĦA,apartment,170000
10512,June,MELLIEĦA,penthouse,320000
10513,June,MELLIEĦA,house of character,370000
10514,June,MELLIEĦA,apartment,155000
10515,June,MELLIEĦA,townhouse,334000
10516,June,MELLIEĦA,apartment,107000
10517,June,MENSIJA,maisonette,200000
10518,June,MĠARR,apartment,135000
10519,June,MĠARR,penthouse,225000
10520,June,MĠARR,maisonette,252000
10521,June,MOSTA Żokrija,penthouse,370000
10522,June,MOSTA,penthouse,284000
10523,June,MOSTA,penthouse,284000
10524,June,MOSTA,apartment,275000
10525,June,MOSTA,character,355000
10526,June,MOSTA,apartment,225000
10527,June,MOSTA,bungalow,620000
10528,June,MOSTA,apartment,175000
10529,June,MOSTA,maisonette,224000
10530,June,MOSTA,maisonette,198000
10531,June,MOSTA,maisonette,299000
10532,June,MOSTA,maisonette,224000
10533,June,MOSTA,maisonette,233000
10534,June,MOSTA,maisonette,240000
10535,June,MOSTA,maisonette,180000
10536,June,MOSTA,penthouse,284000
10537,June,MOSTA,apartment,185000
10538,June,MOSTA,character,413000
10539,June,MOSTA,maisonette,232000
10540,June,MOSTA,maisonette,300000
10541,June,MQABBA,penthouse,199000
10542,June,MQABBA,apartment,143500
10543,June,MQABBA,apartment,155000
10544,June,MSIDA,apartment,149000
10545,June,MSIDA,apartment,130000
10546,June,MSIDA,apartment,180000
10547,June,MSIDA,apartment,225000
10548,June,MSIDA,apartment,143000
10549,June,MSIDA,apartment,735000
10550,June,MSIDA,apartment,795000
10551,June,MSIDA,apartment,153000
10552,June,MSIDA,apartment,240000
10553,June,MSIDA,maisonette,190000
10554,June,MSIDA,apartment,74000
10555,June,MSIDA,apartment,130000
10556,June,MSIDA,apartment,88000
10557,June,MSIDA,penthouse,150000
10558,June,MSIDA,maisonette,128000
10559,June,MSIDA,apartment,130000
10560,June,NAXXAR,house of character,448000
10561,June,NAXXAR,maisonette,205000
10562,June,NAXXAR,villa,520000
10563,June,NAXXAR,character,550000
10564,June,NAXXAR,character,240000
10565,June,NAXXAR,farmhouse,960000
10566,June,NAXXAR,maisonette,205000
10567,June,NAXXAR,penthouse,325000
10568,June,NAXXAR,maisonette,205000
10569,June,NAXXAR,character,450000
10570,June,NAXXAR,townhouse,195000
10571,June,NAXXAR,maisonette,205000
10572,June,NAXXAR,apartment,169000
10573,June,NAXXAR,maisonette,168000
10574,June,PAOLA,apartment,95000
10575,June,PAOLA,apartment,122000
10576,June,PAOLA,maisonette,118000
10577,June,PAOLA,townhouse,290000
10578,June,PAOLA,apartment,90000
10579,June,PEMBROKE,apartment,225000
10580,June,PEMBROKE,villa,650000
10581,June,PEMBROKE,house of character,575000
10582,June,PIETÀ,penthouse,300000
10583,June,PIETÀ,apartment,137900
10584,June,PIETÀ,apartment,255500
10585,June,PIETÀ,apartment,137900
10586,June,PIETÀ,apartment,203000
10587,June,PIETÀ,apartment,375000
10588,June,PORTOMASO,apartment,1150000
10589,June,QAWRA,apartment,175000
10590,June,QAWRA,apartment,78000
10591,June,QAWRA,apartment,85000
10592,June,QAWRA,apartment,130000
10593,June,QAWRA,apartment,124900
10594,June,QAWRA,apartment,120000
10595,June,QAWRA,apartment,130000
10596,June,QAWRA,maisonette,145000
10597,June,QAWRA,apartment,145000
10598,June,QORMI,penthouse,275000
10599,June,QORMI,apartment,109000
10600,June,QORMI,apartment,110000
10601,June,QORMI,apartment,137500
10602,June,QORMI,apartment,138000
10603,June,QORMI,maisonette,223500
10604,June,QORMI,apartment,154000
10605,June,QRENDI,maisonette,203000
10606,June,RABAT,townhouse,365000
10607,June,RABAT,townhouse,250000
10608,June,RABAT,townhouse,350000
10609,June,RABAT,farmhouse,1250000
10610,June,RABAT,character,267000
10611,June,RABAT,townhouse,250000
10612,June,RABAT,townhouse,235000
10613,June,SAFI,house of character,395000
10614,June,SAN ĠWANN,maisonette,250000
10615,June,SAN ĠWANN,apartment,149000
10616,June,SAN ĠWANN,plot,300000
10617,June,SAN ĠWANN,apartment,131000
10618,June,SAN ĠWANN,maisonette,280000
10619,June,SAN PAWL,villa,800000
10620,June,SAN PAWL,villa,800000
10621,June,SAN PAWL,bungalow,850000
10622,June,SAN PAWL,villa,800000
10623,June,SAN PAWL,villa,790000
10624,June,SAN PAWL,villa,795000
10625,June,SAN PAWL,villa,675000
10626,June,SAN PAWL,villa,925000
10627,June,SAN PAWL,villa,800000
10628,June,SAN PAWL,villa,800000
10629,June,SENGLEA,house of character,389000
10630,June,SENGLEA,townhouse,185000
10631,June,SENGLEA,townhouse,389000
10632,June,SENGLEA,townhouse,164000
10633,June,SIĠĠIEWI,apartment,75000
10634,June,SIĠĠIEWI,apartment,115000
10635,June,SIĠĠIEWI,maisonette,199000
10636,June,SIĠĠIEWI,townhouse,245000
10637,June,SLIEMA,apartment,387000
10638,June,SLIEMA,townhouse,395000
10639,June,SLIEMA,penthouse,1150000
10640,June,SLIEMA,townhouse,460000
10641,June,SLIEMA,penthouse,399000
10642,June,SLIEMA,apartment,295000
10643,June,SLIEMA,apartment,255000
10644,June,SLIEMA,apartment,280000
10645,June,SLIEMA,apartment,295000
10646,June,SLIEMA,apartment,370000
10647,June,SLIEMA,apartment,1460000
10648,June,ST JULIANS,apartment,30000
10649,June,ST JULIANS,maisonette,350000
10650,June,ST JULIANS,villa,630000
10651,June,ST JULIANS,penthouse,325000
10652,June,ST JULIANS,apartment,385000
10653,June,ST JULIANS,apartment,385000
10654,June,ST JULIANS,apartment,260000
10655,June,ST JULIANS,apartment,370000
10656,June,ST JULIANS,apartment,480000
10657,June,ST JULIANS,apartment,250000
10658,June,ST JULIANS,warehouse,245000
10659,June,ST JULIANS,apartment,279000
10660,June,ST JULIANS,penthouse,350000
10661,June,ST JULIANS,apartment,500000
10662,June,ST JULIANS,apartment,350000
10663,June,ST JULIANS,apartment,265000
10664,June,ST JULIANS,townhouse,350000
10665,June,ST JULIANS,apartment,260000
10666,June,ST JULIANS,penthouse,595000
10667,June,ST PAUL,penthouse,410000
10668,June,ST PAUL,apartment,185000
10669,June,ST PAUL,apartment,380000
10670,June,ST PAUL,apartment,160000
10671,June,ST PAUL,penthouse,160000
10672,June,ST PAUL,maisonette,92000
10673,June,ST PAUL,apartment,130000
10674,June,ST PAUL,apartment,120000
10675,June,ST PAUL,penthouse,265000
10676,June,ST PAUL,penthouse,128000
10677,June,ST PAUL,penthouse,270000
10678,June,ST PAUL,apartment,350000
10679,June,ST PAUL,apartment,140000
10680,June,ST PAUL,apartment,196000
10681,June,ST PAUL,penthouse,125000
10682,June,ST VENERA,apartment,159000
10683,June,ST VENERA,apartment,183000
10684,June,ST VENERA,house of character,135000
10685,June,ST VENERA,apartment,133000
10686,June,ST VENERA,apartment,165000
10687,June,ST VENERA,apartment,159000
10688,June,ST VENERA,apartment,159000
10689,June,ST VENERA,maisonette,127000
10690,June,ST VENERA,apartment,181000
10691,June,SWATAR,maisonette,297500
10692,June,SWATAR,house of character,360000
10693,June,SWATAR,apartment,185000
10694,June,SWATAR,apartment,270000
10695,June,SWIEQI,maisonette,330000
10696,June,SWIEQI,apartment,260000
10697,June,SWIEQI,maisonette,325000
10698,June,SWIEQI,maisonette,285000
10699,June,SWIEQI,apartment,275000
10700,June,SWIEQI,maisonette,449500
10701,June,SWIEQI,maisonette,330000
10702,June,SWIEQI,house of character,550000
10703,June,SWIEQI,apartment,335000
10704,June,SWIEQI,apartment,280000
10705,June,SWIEQI,apartment,180000
10706,June,SWIEQI,maisonette,181000
10707,June,SWIEQI,maisonette,315000
10708,June,TA,plot,390000
10709,June,TA,apartment,1200000
10710,June,TA,apartment,250000
10711,June,TA,apartment,206000
10712,June,TAL IBRAĠ,maisonette,435000
10713,June,TAL IBRAĠ,apartment,415000
10714,June,TAL IBRAĠ,villa,650000
10715,June,TAL IBRAĠ,apartment,372000
10716,June,TAL IBRAĠ,maisonette,340000
10717,June,TARXIEN,apartment,185000
10718,June,TARXIEN,character,97500
10719,June,TARXIEN,maisonette,85000
10720,June,TARXIEN,apartment,148500
10721,June,TARXIEN,plot,194000
10722,June,TIGNÉ,apartment,430000
10723,June,TIGNÉ,apartment,430000
10724,June,VALLETTA,maisonette,160000
10725,June,VICTORIA,villa,1350000
10726,June,VITTORIOSA,restaurant,1200000
10727,June,WINE,bar,250000
10728,June,XEMXIJA,apartment,199000
10729,June,XEMXIJA,apartment,212000
10730,June,XEMXIJA,villa,565000
10731,June,XGĦAJRA,penthouse,105000
10732,June,XGĦAJRA,apartment,275000
10733,June,ŻABBAR,apartment,120000
10734,June,ŻABBAR,apartment,88500
10735,June,ŻABBAR,maisonette,147500
10736,June,ŻABBAR,maisonette,156500
10737,June,ŻEBBIEGĦ,apartment,220000
10738,June,ŻEBBUĠ,character,245000
10739,June,ŻEBBUĠ,character,327000
10740,June,ŻEBBUĠ,penthouse,275000
10741,June,ŻEBBUĠ,character,455000
10742,June,ŻEBBUĠ,penthouse,275000
10743,June,ŻEBBUĠ,apartment,143000
10744,June,ŻEBBUĠ,character,210000
10745,June,ŻEBBUĠ,character,280000
10746,June,ŻEBBUĠ,character,575000
10747,June,ŻEBBUĠ,house of character,320000
10748,June,ŻEJTUN,penthouse,118000
10749,June,ŻEJTUN,maisonette,106000
10750,June,ŻEJTUN,penthouse,260000
10751,June,ŻEJTUN,apartment,82000
10752,June,ŻEJTUN,penthouse,115000
10753,June,ŻEJTUN,penthouse,150000
10754,June,ŻURRIEQ,character,687000
10755,June,ŻURRIEQ,penthouse,143500
10756,June,ŻURRIEQ,townhouse,192500
10757,June,BURMARRAD,penthouse,160000
10758,June,GOZO XAGĦRA,apartment,95000
10759,June,MANIKATA,apartment,238000
10760,June,MELLIEĦA,villa,395000
10761,June,MĠARR,maisonette,205000
10762,June,QAWRA,apartment,85000
10763,June,SALINA,apartment,146000
10764,June,ST PAUL,apartment,125000
10765,June,ST VENERA,apartment,183000
10766,June,TAL IBRAĠ,maisonette,300000
10767,June,XEMXIJA,maisonette,148000
10768,June,GOZO XAGĦRA,apartment,185000
10769,June,SWIEQI,maisonette,315000
10770,June,XEMXIJA,maisonette,90000
10771,June,SWIEQI,apartment,580000
10772,June,BIRKIRKARA,apartment,175000
10773,June,GĦARGĦUR,character,480000
10774,June,GOZO VICTORIA,apartment,159000
10775,June,QAWRA,apartment,129000
10776,June,SAN ĠWANN,penthouse,385000
10777,June,ST JULIANS,clinic,305000
10778,June,SWIEQI,maisonette,189000
10779,July,QAWRA,penthouse,132000
10780,July,ST JULIANS,apartment,140000
10781,July,ATTARD,apartment,190000
10782,July,ATTARD,house of character,480000
10783,July,ATTARD,house of character,480000
10784,July,ATTARD,penthouse,245000
10785,July,ATTARD,apartment,220000
10786,July,ATTARD,apartment,287000
10787,July,ATTARD,apartment,150000
10788,July,ATTARD,penthouse,200000
10789,July,ATTARD,penthouse,245000
10790,July,ATTARD,maisonette,259000
10791,July,ATTARD,penthouse,255000
10792,July,ATTARD,apartment,285000
10793,July,ATTARD,townhouse,585000
10794,July,ATTARD,apartment,250000
10795,July,ATTARD,apartment,210000
10796,July,ATTARD,maisonette,345000
10797,July,ATTARD,penthouse,255000
10798,July,ATTARD,penthouse,250000
10799,July,ATTARD,apartment,300000
10800,July,BAĦAR IĊ-ĊAGĦAQ,penthouse,650000
10801,July,BAĦAR IĊ-ĊAGĦAQ,maisonette,245000
10802,July,BAĦAR IĊ-ĊAGĦAQ,apartment,262000
10803,July,BAĦAR IĊ-ĊAGĦAQ,apartment,425000
10804,July,BAĦAR IĊ-ĊAGĦAQ,apartment,268000
10805,July,BAĦAR IĊ-ĊAGĦAQ,penthouse,450000
10806,July,BAĦRIJA,penthouse,425000
10807,July,BALZAN,maisonette,247000
10808,July,BALZAN,apartment,150000
10809,July,BALZAN,character,460000
10810,July,BALZAN,house of character,369000
10811,July,BALZAN,apartment,265000
10812,July,BALZAN,apartment,250000
10813,July,BALZAN,maisonette,239000
10814,July,BALZAN,townhouse,370000
10815,July,BALZAN,apartment,205000
10816,July,BALZAN,apartment,265000
10817,July,BALZAN,apartment,369000
10818,July,BIRGUMA,apartment,325000
10819,July,BIRKIRKARA,penthouse,160000
10820,July,BIRKIRKARA,house of character,575000
10821,July,BIRKIRKARA,apartment,2400000
10822,July,BIRKIRKARA,apartment,175000
10823,July,BIRKIRKARA,townhouse,170000
10824,July,BIRKIRKARA,maisonette,180000
10825,July,BIRKIRKARA,penthouse,220000
10826,July,BIRKIRKARA,apartment,185000
10827,July,BIRKIRKARA,shop,100000
10828,July,BIRKIRKARA,penthouse,136000
10829,July,BIRKIRKARA,penthouse,290000
10830,July,BIRKIRKARA,apartment,135000
10831,July,BIRŻEBBUĠA,townhouse,95000
10832,July,BIRŻEBBUĠA,penthouse,138000
10833,July,BIRŻEBBUĠA,plot,179000
10834,July,BUĠIBBA,penthouse,345000
10835,July,BUĠIBBA,apartment,106000
10836,July,BUĠIBBA,apartment,165000
10837,July,BUĠIBBA,apartment,127000
10838,July,BUĠIBBA,apartment,370000
10839,July,BUĠIBBA,apartment,135000
10840,July,BUĠIBBA,apartment,75000
10841,July,BUĠIBBA,apartment,120000
10842,July,BURMARRAD,penthouse,160000
10843,July,BURMARRAD,penthouse,186000
10844,July,BURMARRAD,penthouse,175000
10845,July,BURMARRAD,penthouse,186000
10846,July,COSPICUA,townhouse,130000
10847,July,DINGLI,penthouse,164000
10848,July,DINGLI,apartment,159000
10849,July,FGURA,maisonette,105000
10850,July,FGURA,apartment,116000
10851,July,FGURA,maisonette,145000
10852,July,FGURA,apartment,99000
10853,July,FGURA,apartment,115500
10854,July,FGURA,maisonette,215000
10855,July,FGURA,apartment,88000
10856,July,FLEUR,apartment,125000
10857,July,GĦAJN,character,455000
10858,July,GĦARGĦUR,maisonette,167000
10859,July,GĦARGĦUR,maisonette,220000
10860,July,GĦARGĦUR,character,480000
10861,July,GĦARGĦUR,character,750000
10862,July,GĦARGĦUR,apartment,245000
10863,July,GĦARGĦUR,character,750000
10864,July,GĦARGĦUR,maisonette,388000
10865,July,GĦARGĦUR,character,480000
10866,July,GĦARGĦUR,apartment,233000
10867,July,GĦARGĦUR,character,275000
10868,July,GĦARGĦUR,apartment,310000
10869,July,GĦARGĦUR,apartment,290000
10870,July,GĦARGĦUR,character,290000
10871,July,GĦARGĦUR,character,290000
10872,July,GĦARGĦUR,maisonette,375000
10873,July,GĦAXAQ,character,299000
10874,July,GĦAXAQ,apartment,118000
10875,July,GOZO GĦAJNSIELEM,apartment,110000
10876,July,GOZO MARSALFORN,apartment,125000
10877,July,GOZO MARSALFORN,apartment,70000
10878,July,GOZO MARSALFORN,apartment,240000
10879,July,GOZO MUNXAR,character,225000
10880,July,GOZO NADUR,character,112000
10881,July,GOZO NADUR,townhouse,152000
10882,July,GOZO QALA,apartment,115000
10883,July,GOZO QBAJJAR,apartment,160000
10884,July,GOZO SAN,house of character,365000
10885,July,GOZO VICTORIA,plot,195000
10886,July,GOZO VICTORIA,penthouse,145000
10887,July,GOZO XAGĦRA,apartment,185000
10888,July,GOZO XAGĦRA,apartment,195000
10889,July,GOZO XAGĦRA,house of character,330000
10890,July,GOZO XAGĦRA,house of character,315000
10891,July,GOZO XAGĦRA,penthouse,159000
10892,July,GOZO XEWKIJA,townhouse,195000
10893,July,GOZO Duplex,house of character,100000
10894,July,GOZO Two,penthouse,103000
10895,July,GUDJA,farmhouse,420000
10896,July,GŻIRA,maisonette,255000
10897,July,GŻIRA,apartment,130000
10898,July,GŻIRA,apartment,265000
10899,July,GŻIRA,apartment,185000
10900,July,GŻIRA,penthouse,350000
10901,July,GŻIRA,apartment,235000
10902,July,GŻIRA,apartment,180000
10903,July,GŻIRA,apartment,200000
10904,July,GŻIRA,apartment,189000
10905,July,GŻIRA,penthouse,350000
10906,July,ĦAMRUN,apartment,129000
10907,July,ĦAMRUN,maisonette,95000
10908,July,ĦAMRUN,townhouse,95500
10909,July,ĦAMRUN,maisonette,138000
10910,July,IKLIN,maisonette,265000
10911,July,KALKARA,maisonette,160000
10912,July,KALKARA,bungalow,585000
10913,July,KAPPARA,apartment,185000
10914,July,KAPPARA,penthouse,200000
10915,July,KAPPARA,penthouse,289000
10916,July,KIRKOP,maisonette,125000
10917,July,KIRKOP,apartment,116000
10918,July,LIJA,character,495000
10919,July,LIJA,apartment,233000
10920,July,LIJA,maisonette,223000
10921,July,LIJA,character,495000
10922,July,LUQA,apartment,108000
10923,July,LUQA,apartment,170000
10924,July,LUQA,penthouse,138000
10925,July,LUQA,apartment,130000
10926,July,MARSA,townhouse,95000
10927,July,MARSASCALA,house of character,330000
10928,July,MARSASCALA,apartment,145000
10929,July,MARSASCALA,penthouse,165000
10930,July,MARSASCALA,apartment,208000
10931,July,MARSASCALA,apartment,110000
10932,July,MARSASCALA,bungalow,1400000
10933,July,MARSASCALA,apartment,219000
10934,July,MARSASCALA,apartment,148000
10935,July,MARSASCALA,apartment,93000
10936,July,MARSASCALA,apartment,110000
10937,July,MARSASCALA,maisonette,145000
10938,July,MARSASCALA,apartment,135000
10939,July,MARSASCALA,apartment,165000
10940,July,MARSASCALA,apartment,105000
10941,July,MARSASCALA,maisonette,160000
10942,July,MARSASCALA,maisonette,150000
10943,July,MARSAXLOKK,villa,848000
10944,July,MDINA,character,485000
10945,July,MELLIEĦA,villa,670000
10946,July,MELLIEĦA,bungalow,1742500
10947,July,MELLIEHA,plot,1250000
10948,July,MELLIEĦA,apartment,138000
10949,July,MELLIEĦA,apartment,155000
10950,July,MELLIEĦA,plot,220000
10951,July,MELLIEĦA,apartment,230000
10952,July,MELLIEĦA,penthouse,280000
10953,July,MELLIEĦA,plot,308000
10954,July,MELLIEĦA,apartment,138000
10955,July,MELLIEĦA,apartment,160000
10956,July,MELLIEĦA,penthouse,155000
10957,July,MENSIJA,plot,699000
10958,July,MOSTA,townhouse,640000
10959,July,MOSTA Żokrija,bungalow,660000
10960,July,MOSTA,penthouse,284000
10961,July,MOSTA,townhouse,645000
10962,July,MOSTA,apartment,180000
10963,July,MOSTA,apartment,175000
10964,July,MOSTA,maisonette,218000
10965,July,MOSTA,maisonette,179000
10966,July,MOSTA,penthouse,220000
10967,July,MOSTA,maisonette,300000
10968,July,MOSTA,maisonette,220000
10969,July,MOSTA,apartment,174000
10970,July,MOSTA,maisonette,180000
10971,July,MOSTA,character,350000
10972,July,MOSTA,apartment,245000
10973,July,MOSTA,apartment,185000
10974,July,MOSTA,apartment,125000
10975,July,MOSTA,penthouse,295000
10976,July,MOSTA,house of character,365000
10977,July,MOSTA,apartment,160000
10978,July,MOSTA,penthouse,299000
10979,July,MOSTA,penthouse,200000
10980,July,MOSTA,character,350000
10981,July,MSIDA,penthouse,117000
10982,July,MSIDA,apartment,240000
10983,July,MSIDA,apartment,255000
10984,July,MSIDA,apartment,127000
10985,July,MSIDA,apartment,790000
10986,July,MSIDA,apartment,127500
10987,July,MSIDA,apartment,185000
10988,July,MSIDA,apartment,70000
10989,July,MSIDA,apartment,202000
10990,July,MSIDA,apartment,255000
10991,July,MSIDA,apartment,133000
10992,July,MSIDA,apartment,160000
10993,July,MSIDA,apartment,199000
10994,July,MSIDA,maisonette,225000
10995,July,MTARFA,apartment,133000
10996,July,NAXXAR,penthouse,310000
10997,July,NAXXAR,plot,520000
10998,July,NAXXAR,plot,275000
10999,July,NAXXAR,character,155000
11000,July,NAXXAR,maisonette,205000
11001,July,NAXXAR,penthouse,295000
11002,July,NAXXAR,maisonette,168000
11003,July,NAXXAR,townhouse,585000
11004,July,NAXXAR,penthouse,198000
11005,July,NEAR,penthouse,350000
11006,July,PAOLA,apartment,95000
11007,July,PAOLA,maisonette,112000
11008,July,PAOLA,townhouse,75000
11009,July,PAOLA,townhouse,149000
11010,July,PIETÀ,apartment,375000
11011,July,PIETÀ,penthouse,300000
11012,July,PORTOMASO,apartment,425000
11013,July,PORTOMASO,apartment,645000
11014,July,QAWRA,apartment,138000
11015,July,QAWRA,apartment,120000
11016,July,QAWRA,apartment,110000
11017,July,QAWRA,apartment,155000
11018,July,QAWRA,penthouse,185000
11019,July,QAWRA,apartment,175000
11020,July,QAWRA,apartment,80000
11021,July,QAWRA,apartment,165000
11022,July,QAWRA,maisonette,145000
11023,July,QAWRA,apartment,130000
11024,July,QAWRA,apartment,85000
11025,July,QAWRA,apartment,88000
11026,July,QORMI,apartment,109000
11027,July,QORMI,apartment,90000
11028,July,QORMI,maisonette,88000
11029,July,QORMI,townhouse,149000
11030,July,QRENDI,apartment,110000
11031,July,QRENDI,maisonette,203000
11032,July,QUI,apartment,375000
11033,July,RABAT,villa,795000
11034,July,RABAT,character,215000
11035,July,RABAT,townhouse,250000
11036,July,RABAT,apartment,134000
11037,July,RABAT,apartment,234000
11038,July,SAN ĠWANN,apartment,125000
11039,July,SAN ĠWANN,apartment,97000
11040,July,SAN ĠWANN,maisonette,255000
11041,July,SAN PAWL,plot,925000
11042,July,SAN PAWL,bungalow,850000
11043,July,SAN PAWL,bungalow,850000
11044,July,SAN PAWL,plot,925000
11045,July,SEMI,villa,445000
11046,July,SENGLEA,townhouse,260000
11047,July,SIĠĠIEWI,maisonette,235000
11048,July,SIĠĠIEWI,maisonette,272000
11049,July,SIĠĠIEWI,townhouse,239000
11050,July,SLIEMA,apartment,750000
11051,July,SLIEMA,apartment,310000
11052,July,SLIEMA,maisonette,325000
11053,July,SLIEMA,apartment,365000
11054,July,SLIEMA,apartment,295000
11055,July,SLIEMA,apartment,535000
11056,July,SLIEMA,apartment,255000
11057,July,SLIEMA,apartment,310000
11058,July,SLIEMA,townhouse,395000
11059,July,SLIEMA,townhouse,320000
11060,July,SLIEMA,apartment,395000
11061,July,SLIEMA,apartment,230000
11062,July,SLIEMA,apartment,475000
11063,July,SLIEMA,maisonette,385000
11064,July,SLIEMA,apartment,280000
11065,July,SLIEMA,townhouse,395000
11066,July,SLIEMA,apartment,370000
11067,July,SLIEMA,apartment,320000
11068,July,SLIEMA,apartment,220000
11069,July,SLIEMA,plot,230000
11070,July,SLIEMA,penthouse,585000
11071,July,SLIEMA,apartment,700000
11072,July,SLIEMA,apartment,575000
11073,July,SLIEMA,shop,42000
11074,July,SLIEMA,apartment,395000
11075,July,SLIEMA,townhouse,330000
11076,July,SLIEMA,townhouse,325000
11077,July,SLIEMA,apartment,585000
11078,July,SLIEMA,apartment,365000
11079,July,SLIEMA,apartment,350000
11080,July,SLIEMA,apartment,255000
11081,July,SLIEMA,apartment,295000
11082,July,ST JULIANS,apartment,30000
11083,July,ST JULIANS,apartment,275000
11084,July,ST JULIANS,villa,630000
11085,July,ST JULIANS,penthouse,735000
11086,July,ST JULIANS,apartment,250000
11087,July,ST JULIANS,penthouse,325000
11088,July,ST JULIANS,apartment,385000
11089,July,ST JULIANS,maisonette,295000
11090,July,ST JULIANS,maisonette,185000
11091,July,ST JULIANS,apartment,400000
11092,July,ST JULIANS,apartment,230000
11093,July,ST JULIANS,penthouse,585000
11094,July,ST JULIANS,apartment,475000
11095,July,ST JULIANS,apartment,450000
11096,July,ST JULIANS,apartment,265000
11097,July,ST JULIANS,apartment,300000
11098,July,ST JULIANS,apartment,279000
11099,July,ST JULIANS,apartment,260000
11100,July,ST JULIANS,penthouse,525000
11101,July,ST JULIANS,apartment,520000
11102,July,ST PAUL,apartment,130000
11103,July,ST PAUL,apartment,135000
11104,July,ST PAUL,apartment,485000
11105,July,ST PAUL,apartment,185000
11106,July,ST PAUL,apartment,143000
11107,July,ST PAUL,apartment,133000
11108,July,ST PAUL,apartment,485000
11109,July,ST PAUL,apartment,375000
11110,July,ST PAUL,penthouse,271000
11111,July,ST PAUL,apartment,133000
11112,July,ST VENERA,apartment,165000
11113,July,ST VENERA,maisonette,170000
11114,July,ST VENERA,maisonette,180000
11115,July,ST VENERA,apartment,128000
11116,July,ST VENERA,villa,160000
11117,July,ST VENERA,apartment,133000
11118,July,ST VENERA,house of character,375000
11119,July,ST VENERA,house of character,295000
11120,July,ST VENERA,apartment,132000
11121,July,ST VENERA,penthouse,135000
11122,July,ST VENERA,maisonette,180000
11123,July,SWATAR,penthouse,123000
11124,July,SWATAR,apartment,205000
11125,July,SWATAR,maisonette,215000
11126,July,SWATAR,maisonette,190000
11127,July,SWATAR,apartment,215000
11128,July,SWATAR,penthouse,123000
11129,July,SWATAR,apartment,195000
11130,July,SWATAR,apartment,150000
11131,July,SWIEQI,apartment,280000
11132,July,SWIEQI,penthouse,315000
11133,July,SWIEQI,maisonette,325000
11134,July,SWIEQI,maisonette,250000
11135,July,SWIEQI,apartment,260000
11136,July,SWIEQI,maisonette,250000
11137,July,SWIEQI,penthouse,365000
11138,July,SWIEQI,maisonette,285000
11139,July,SWIEQI,apartment,180000
11140,July,SWIEQI,apartment,405000
11141,July,SWIEQI,apartment,310000
11142,July,SWIEQI,maisonette,330000
11143,July,SWIEQI,apartment,335000
11144,July,TA,penthouse,409000
11145,July,TA,plot,389000
11146,July,TAL IBRAĠ,maisonette,435000
11147,July,TAL IBRAĠ,apartment,299000
11148,July,TAL IBRAĠ,house of character,550000
11149,July,TAL IBRAĠ,maisonette,340000
11150,July,TAL IBRAĠ,apartment,375000
11151,July,TARXIEN,house of character,290000
11152,July,TARXIEN,character,449000
11153,July,TARXIEN,townhouse,112000
11154,July,UNIVERSITY,apartment,147000
11155,July,VALLETTA,penthouse,2000000
11156,July,VALLETTA,shop,22000
11157,July,XEMXIJA,maisonette,90000
11158,July,XEMXIJA,apartment,215000
11159,July,XEMXIJA,apartment,199000
