,Date_Published,Locality,Type_of_Property,Price
17865,June,MANIKATA,maisonette,299000
17871,June,MARSASCALA,maisonette,177000
17873,June,MARSASCALA,apartment,165000
17875,June,MARSASCALA,villa,298000
17876,June,MARSASCALA,apartment,212000
17877,June,MARSASCALA,apartment,235000
17880,June,MARSAXLOKK,farmhouse,1485000
17883,June,MDINA,character,730000
17884,June,MDINA,character,890000
17885,June,MDINA,character,900000
17886,June,MELLIEĦA,Bungalow,1250000
17887,June,MELLIEĦA,maisonette,350000
17888,June,MELLIEĦA,maisonette,355000
17889,June,MELLIEĦA,bungalow,1590000
17890,June,MELLIEĦA,plot,499000
17892,June,MELLIEĦA,apartment,230000
17893,June,MELLIEĦA,apartment,210000
17895,June,MELLIEĦA,maisonette,290000
17896,June,MELLIEĦA,house,510000
17897,June,MELLIEĦA,maisonettes,215000
17899,June,MELLIEĦA,apartment,265000
17900,June,MELLIEĦA,maisonette,300000
17901,June,MELLIEĦA,penthouse,553000
17903,June,MELLIEĦA,apartment,315000
17904,June,MELLIEĦA,house,650000
17906,June,MELLIEĦA,flat,191500
17909,June,MENSIJA,villa,1650000
17910,June,MENSIJA,Apartment,375000
17911,June,MENSIJA,penthouse,395000
17913,June,MĠARR,Apartment,199000
17914,June,MĠARR,house,580000
17917,June,MOSTA,penthouse,525000
17918,June,MOSTA,villa,650000
17920,June,MOSTA,Apartment,270000
17922,June,MOSTA,apartments,200000
17923,June,MOSTA,apartment,250000
17924,June,MOSTA,apartments,220000
17925,June,MOSTA,maisonette,310000
17927,June,MOSTA,apartment,245000
17930,June,MOSTA,apartment,335000
17931,June,MOSTA,Maisonette,224000
17934,June,MOSTA,Penthouse,320000
17937,June,MOSTA,penthouse,585000
17939,June,MOSTA,townhouse,310000
17940,June,MOSTA,penthouse,270000
17941,June,MOSTA,apartments,199000
17942,June,MOSTA,maisonette,315000
17944,June,MOSTA,Villa,999000
17945,June,MOSTA,plot,650000
17946,June,MSIDA,penthouse,174000
17947,June,MSIDA,apartment,170000
17948,June,MSIDA,apartment,160000
17949,June,MSIDA,Maisonette,275000
17950,June,MSIDA,Penthouse,200000
17951,June,MSIDA,apartments,480000
17953,June,MSIDA,apartment,140000
17955,June,MSIDA,penthouse,235000
17956,June,MSIDA,apartment,260000
17958,June,MSIDA,apartment,240000
17962,June,NAXXAR,townhouse,750000
17963,June,NAXXAR,apartment,199000
17964,June,NAXXAR,character,375000
17965,June,NAXXAR,apartment,325000
17967,June,NAXXAR,farmhouse,1950000
17968,June,NAXXAR,apartment,230000
17970,June,PAOLA,townhouse,175000
17971,June,PAOLA,townhouse,159500
17972,June,PAOLA,maisonette,205000
17974,June,PEMBROKE,house,810000
17975,June,PEMBROKE,house,598000
17976,June,PEMBROKE,house,598000
17977,June,PENDERGARDENS,apartment,470000
17978,June,PIETÀ,Apartment,240000
17979,June,PIETÀ,Apartment,151000
17981,June,PIETÀ,townhouse,645000
17982,June,PIETÀ,apartment,240000
17983,June,PIETÀ,Apartment,270000
17985,June,PORTOMASO,apartment,470000
17986,June,QAJJENZA,apartment,170000
17987,June,QAWRA,Apartment,199000
17988,June,QAWRA,apartment,297000
17990,June,QAWRA,apartment,135000
17991,June,QAWRA,apartment,190000
17992,June,QAWRA,penthouse,255000
17993,June,QAWRA,apartment,85000
17994,June,QAWRA,apartment,165000
17996,June,QORMI,Maisonette,196000
17997,June,QORMI,house,303000
17998,June,QORMI,house,430000
17999,June,QRENDI,character,1500000
18002,June,RABAT,restaurant,990000
18005,June,RABAT,character,395000
18007,June,RABAT,character,480000
18008,June,SAFI,townhouse,505000
18009,June,SAN ĠWANN,apartment,420000
18010,June,SAN ĠWANN,apartments,185000
18011,June,SAN ĠWANN,Farmhouse,1950000
18012,June,SAN ĠWANN,apartment,184000
18014,June,SAN ĠWANN,apartment,195000
18019,June,SAN ĠWANN,penthouse,265000
18021,June,SAN PAWL,apartment,395000
18023,June,SAN PAWL,apartment,395000
18025,June,SAN PAWL,bungalow,1175000
18026,June,SAN PAWL,apartment,470000
18027,June,SANTA LUĊIJA,townhouse,530000
18028,June,SANTA LUĊIJA,apartment,173000
18029,June,SANTA LUĊIJA,maisonette,250000
18030,June,SENGLEA,townhouse,1050000
18031,June,SENGLEA,character,350000
18032,June,SENGLEA,maisonette,118000
18033,June,SENGLEA,maisonette,117000
18035,June,SENGLEA,maisonette,210000
18036,June,SENGLEA,townhouse,600000
18037,June,SENGLEA,townhouse,1050000
18038,June,SIĠĠIEWI,apartment,210000
18039,June,SIĠĠIEWI,maisonette,365000
18040,June,SIĠĠIEWI,character,550000
18041,June,SIĠĠIEWI,apartments,270000
18044,June,SIĠĠIEWI,maisonette,175000
18045,June,SIĠĠIEWI,farmhouse,850000
18046,June,SIĠĠIEWI,bungalow,1700000
18048,June,SLIEMA,Townhouse,470000
18052,June,SLIEMA,apartment,250000
18053,June,SLIEMA,apartment,399000
18054,June,SLIEMA,penthouse,699000
18055,June,SLIEMA,apartment,310000
18057,June,SLIEMA,apartment,390000
18059,June,SLIEMA,apartment,265000
18060,June,SLIEMA,apartment,465000
18061,June,SLIEMA,apartment,325000
18063,June,SLIEMA,apartment,390000
18066,June,SLIEMA,penthouse,2
18067,June,SLIEMA,apartment,289000
18070,June,SLIEMA,Townhouse,65000
18071,June,SLIEMA,apartment,270000
18072,June,ST JULIANS,apartment,320000
18073,June,ST JULIANS,maisonette,260000
18074,June,ST JULIANS,apartment,550000
18075,June,ST JULIANS,apartment,475000
18078,June,ST JULIANS,apartment,585000
18079,June,ST JULIANS,apartment,175000
18080,June,ST JULIANS,maisonette,179000
18082,June,ST JULIANS,apartment,475000
18083,June,ST JULIANS,apartment,290000
18084,June,ST JULIANS,apartment,249000
18085,June,ST JULIANS,Penthouse,510000
18086,June,ST JULIANS,apartment,670000
18087,June,ST JULIANS,apartment,990000
18088,June,ST PAUL,Apartment,245000
18090,June,ST PAUL,penthouse,168000
18091,June,ST PAUL,apartment,195000
18092,June,ST VENERA,apartment,146000
18094,June,ST VENERA,apartments,175000
18095,June,ST VENERA,apartment,145000
18097,June,SWATAR,apartment,190000
18098,June,SWATAR,apartment,263000
18100,June,SWIEQI,penthouse,500000
18102,June,SWIEQI,apartment,225000
18105,June,SWIEQI,apartments,290000
18109,June,TA,maisonette,349000
18111,June,TA,apartment,875000
18113,June,TA,apartment,305000
18118,June,TAL IBRAĠ,apartment,440000
18119,June,TAL IBRAĠ,apartment,250000
18120,June,TAL IBRAĠ,maisonette,390000
18121,June,TAL IBRAĠ,apartment,370000
18124,June,TAL IBRAĠ,apartment,380000
18125,June,TAL IBRAĠ,apartment,440000
18126,June,TAL IBRAĠ,Penthouse,375000
18127,June,TAL IBRAĠ,apartment,290000
18128,June,TAL IBRAĠ,maisonette,345000
18141,June,XEMXIJA,apartment,255000
18142,June,XEMXIJA,apartment,255000
18143,June,XEMXIJA,maisonette,255000
18144,June,XEMXIJA,Maisonette,365000
18145,June,XEMXIJA,apartment,196000
18146,June,XGĦAJRA,shop,95000
18147,June,XGĦAJRA,penthouse,240000
18149,June,ŻABBAR,Apartment,130000
18151,June,ŻABBAR,bungalow,218700
18152,June,ŻABBAR,house,380000
18155,June,ŻEBBUĠ,penthouse,282000
18156,June,ŻEBBUĠ,townhouse,280000
18158,June,ŻEBBUĠ,apartments,165000
18159,June,ŻEBBUĠ,maisonette,210000
18160,June,ŻEBBUĠ,character,850000
18161,June,ŻEBBUĠ,House,650000
18163,June,ŻEBBUĠ,Maisonette,240000
18164,June,ŻEBBUĠ,maisonette,233000
18165,June,ŻEBBUĠ,townhouse,280000
18166,June,ŻEBBUĠ,Townhouse,365000
18168,June,ŻEJTUN,Apartment,145000
18172,June,ŻEJTUN,character,575000
18174,June,ŻEJTUN,character,140000
18178,June,ŻEJTUN,apartment,195000
18180,June,ŻURRIEQ,character,399000
18183,June,ŻURRIEQ,apartment,145000
18185,June,ŻURRIEQ,bungalow,1
18190,June,GOZO QALA,apartment,375000
18196,June,GOZO VICTORIA,maisonette,225000
18219,June,BIRKIRKARA,penthouse,295000
18221,June,GOZO NADUR,house,499000
18222,June,GOZO SANNAT,penthouse,160000
18223,June,GOZO VICTORIA,apartment,175000
18224,June,LIJA,apartment,285000
18226,June,MSIDA,apartments,185000
18227,June,SLIEMA,apartment,305000
18230,June,GOZO VICTORIA,apartment,190000
18231,June,GOZO Protected,plot,580000
18234,June,QAWRA,apartment,158000
18235,June,ST JULIANS,maisonette,210000
18749,June,GOZO GĦAJNSIELEM,apartment,162000
18750,June,GOZO VICTORIA,house,170000
18751,June,GOZO XAGĦRA,farmhouse,365000
18753,June,MARSASCALA,apartment,295000
18754,June,MARSASCALA,maisonette,275000
18755,June,TA,penthouse,295000
18758,June,GOZO KERĊEM,farmhouse,325000
18763,June,GOZO SANNAT,apartment,128000
18766,June,ATTARD,maisonette,320000
18767,June,ATTARD,apartment,265000
18769,June,ATTARD,villa,695000
18771,June,ATTARD,apartment,282000
18772,June,ATTARD,Maisonette,249000
18774,June,ATTARD,apartments,240000
18777,June,ATTARD,villa,840000
18782,June,ATTARD,house,558000
18784,June,ATTARD,villa,850000
18786,June,ATTARD,character,516000
18787,June,BAĦAR IĊ-ĊAGĦAQ,apartment,505000
18789,June,BAĦAR IĊ-ĊAGĦAQ,apartment,265000
18790,June,BAĦAR IĊ-ĊAGĦAQ,apartment,235000
18791,June,BAĦAR IĊ-ĊAGĦAQ,Villa,985000
18792,June,BAĦAR IĠ-ĠAGHAQ,villa,985000
18793,June,BAĦAR IĠ-ĠAGHAQ,apartment,265000
18796,June,BIDNIJA,bungalow,149500
18797,June,BIRKIRKARA,apartments,186000
18799,June,BIRKIRKARA,apartment,160000
18800,June,BIRKIRKARA,penthouse,150000
18801,June,BIRKIRKARA,apartment,175000
18802,June,BIRKIRKARA,Maisonette,175000
18803,June,BIRKIRKARA,apartment,199000
18805,June,BIRKIRKARA,apartment,200000
18806,June,BIRKIRKARA,penthouse,275000
18807,June,BIRKIRKARA,apartment,149000
18808,June,BIRKIRKARA,maisonette,170000
18812,June,BIRŻEBBUĠA,apartment,190000
18813,June,BUĠIBBA,apartment,130000
18815,June,BUĠIBBA,penthouse,300000
18817,June,BUĠIBBA,maisonette,175000
18818,June,BUSKETT,bungalow,1350000
18819,June,DINGLI,Penthouse,300000
18821,June,FGURA,maisonette,154000
18822,June,FGURA,maisonette,239000
18823,June,FGURA,maisonette,195000
18826,June,GĦARGĦUR,penthouse,395000
18827,June,GĦARGĦUR,apartment,245000
18828,June,GĦARGĦUR,apartment,385000
18830,June,GĦARGĦUR,penthouse,265000
18832,June,GĦAXAQ,apartment,150000
18833,June,GOZO GĦAJNSIELEM,apartment,128000
18834,June,GOZO GĦAJNSIELEM,penthouse,320000
18835,June,GOZO GĦAJNSIELEM,apartment,175000
18836,June,GOZO GĦAJNSIELEM,Apartments,88000
18838,June,GOZO GĦARB,Farmhouse,798000
18839,June,GOZO KERĊEM,farmhouse,695000
18842,June,GOZO MARSALFORN,apartment,175000
18843,June,GOZO MARSALFORN,maisonette,145000
18844,June,GOZO NADUR,farmhouse,168000
18845,June,GOZO NADUR,maisonette,175000
18846,June,GOZO NADUR,character,335000
18847,June,GOZO NADUR,maisonette,175000
18849,June,GOZO NADUR,apartment,117000
18850,June,GOZO QALA,apartment,106000
18854,June,GOZO QALA,character,298000
18855,June,GOZO RABAT,farmhouse,385000
18856,June,GOZO SANNAT,bungalow,315000
18858,June,GOZO VICTORIA,apartment,89000
18859,June,GOZO XAGĦRA,apartments,190000
18860,June,GOZO XAGĦRA,apartment,94000
18863,June,GOZO XEWKIJA,character,270000
18864,June,GOZO XLENDI,villa,290000
18865,June,GOZO ŻEBBUĠ,maisonette,125000
18870,June,GUARDAMANGIA,apartment,195000
18871,June,GUARDAMANGIA,apartment,190000
18872,June,GUARDAMANGIA,apartment,190000
18873,June,GUARDAMANGIA,penthouse,250000
18875,June,GUARDAMANGIA,apartment,195000
18876,June,GUDJA,penthouse,255000
18877,June,GŻIRA,apartment,295000
18880,June,GŻIRA,maisonette,179500
18881,June,GŻIRA,apartment,180000
18884,June,GŻIRA,penthouse,225000
18885,June,GŻIRA,apartments,170000
18886,June,GŻIRA,Penthouse,370000
18887,June,GŻIRA,apartment,185000
18888,June,GŻIRA,apartment,245000
18889,June,GŻIRA,apartment,322000
18890,June,GŻIRA,apartment,265000
18894,June,GŻIRA,apartment,198000
18898,June,ĦAMRUN,townhouse,210000
18899,June,ĦAMRUN,maisonettes,172500
18901,June,ĦAMRUN,maisonette,275000
18902,June,ĦAMRUN,apartment,160000
18903,June,ĦAMRUN,maisonette,85000
18906,June,KALKARA,character,555000
18907,June,KALKARA,maisonette,585000
18908,June,KALKARA,maisonette,300000
18909,June,KALKARA,penthouse,260000
18911,June,KALKARA,house,555000
18913,June,KAPPARA,farmhouse,1150000
18914,June,KAPPARA,plot,940000
18916,June,KAPPARA,villa,860000
18917,June,KAPPARA,villa,790000
18918,June,KAPPARA,house,540000
18920,June,KAPPARA,apartment,265000
18922,June,KIRKOP,house,360000
18924,June,KIRKOP,warehouse,750000
18925,June,KIRKOP,house,360000
18927,June,LIJA,plot,310000
18928,June,LIJA,character,2900000
18929,June,LIJA,apartment,265000
18930,June,LIJA,maisonette,299000
18931,June,LIJA,character,650000
18935,June,LUQA,house,490000
18938,June,MANIKATA,apartment,286000
18940,June,MARSASCALA,apartment,225000
18941,June,MARSASCALA,farmhouse,1250000
18942,June,MARSASCALA,bungalow,1270000
18943,June,MARSASCALA,Apartment,255000
18944,June,MARSASCALA,apartments,177000
18945,June,MARSASCALA,maisonette,255000
18946,June,MARSASCALA,maisonette,289000
18947,June,MARSASCALA,house,500000
18948,June,MARSASCALA,apartment,165000
18949,June,MARSASCALA,penthouse,500000
18950,June,MARSASCALA,apartment,175000
18951,June,MARSASCALA,apartment,199000
18954,June,MARSAXLOKK,apartment,187000
18957,June,MELLIEĦA,bungalow,1250000
18959,June,MELLIEĦA,bungalow,1250000
18960,June,MELLIEĦA,bungalow,1590000
18961,June,MELLIEĦA,apartment,248000
18962,June,MELLIEĦA,apartment,210000
18963,June,MELLIEĦA,villa,1100000
18965,June,MELLIEĦA,villa,1380000
18966,June,MELLIEĦA,apartment,154000
18968,June,MELLIEĦA,apartment,240000
18969,June,MELLIEĦA,apartment,197000
18972,June,MĠARR,house,580000
18974,June,MĠARR,apartments,150000
18975,June,MĠARR,Apartment,199000
18976,June,MONTEROSA,villa,750000
18980,June,MOSTA,apartments,230000
18984,June,MOSTA,bungalow,1189000
18985,June,MOSTA,maisonette,308000
18986,June,MOSTA,house,195000
18987,June,MOSTA,maisonette,339000
18988,June,MOSTA,apartment,295000
18991,June,MOSTA,apartments,165000
18992,June,MOSTA,apartment,250000
18993,June,MOSTA,house,525000
18996,June,MOSTA,apartment,250000
18997,June,MOSTA,apartment,240000
18998,June,MOSTA,apartment,230000
18999,June,MOSTA,apartment,250000
19000,June,MOSTA,apartment,150000
19002,June,MRIEĦEL,maisonette,275000
19003,June,MSIDA,apartment,240000
19004,June,MSIDA,apartment,155000
19005,June,MSIDA,Apartment,165000
19006,June,MSIDA,apartment,160000
19007,June,MSIDA,penthouse,260500
19008,June,MSIDA,apartment,148000
19009,June,MSIDA,apartment,139000
19010,June,MSIDA,apartments,170000
19011,June,MSIDA,apartment,185000
19012,June,MSIDA,penthouse,235000
19014,June,MSIDA,apartment,205000
19016,June,MTARFA,house,540000
19017,June,MTARFA,house,485000
19018,June,NAXXAR,apartment,270000
19019,June,NAXXAR,house,295000
19022,June,NAXXAR,apartment,320000
19025,June,NAXXAR,apartment,325000
19026,June,NAXXAR,character,315000
19027,June,PAOLA,maisonette,135000
19029,June,PAOLA,townhouse,159500
19031,June,PEMBROKE,apartments,293000
19032,June,PEMBROKE,villa,1300000
19034,June,PIETÀ,apartment,212000
19035,June,PORTOMASO,apartment,1250000
19036,June,PORTOMASO,apartment,550000
19037,June,QAJJENZA,maisonette,175000
19038,June,QAJJENZA,penthouse,318000
19039,June,QAWRA,apartment,195000
19040,June,QAWRA,apartment,135000
19042,June,QAWRA,apartment,223000
19044,June,QAWRA,apartment,190000
19045,June,QAWRA,apartment,175000
19047,June,QAWRA,apartments,165000
19049,June,QORMI,townhouse,985000
19050,June,QORMI,Plot,345000
19052,June,RABAT,Farmhouse,1175000
19056,June,RABAT,restaurant,990000
19058,June,RABAT,house,525000
19061,June,SAN ĠWANN,apartment,260000
19063,June,SAN ĠWANN,penthouse,650000
19064,June,SAN ĠWANN,apartment,255000
19065,June,SAN PAWL,apartment,350000
19066,June,SAN PAWL,bungalow,1175000
19068,June,SENGLEA,maisonette,210000
19069,June,SENGLEA,townhouse,371000
19070,June,SENGLEA,townhouse,600000
19072,June,SIĠĠIEWI,character,345000
19073,June,SIĠĠIEWI,character,850000
19074,June,SIĠĠIEWI,maisonette,175000
19076,June,SIĠĠIEWI,Penthouse,315000
19079,June,SIĠĠIEWI,character,850000
19080,June,SIĠĠIEWI,character,550000
19083,June,SLIEMA,apartment,865000
19084,June,SLIEMA,apartment,640000
19089,June,SLIEMA,penthouse,1600000
19090,June,SLIEMA,Apartment,240000
19091,June,SLIEMA,Apartment,295000
19093,June,SLIEMA,maisonette,650000
19094,June,SLIEMA,penthouse,885000
19096,June,SLIEMA,apartment,265000
19098,June,SLIEMA,apartment,640000
19099,June,SLIEMA,apartment,325000
19101,June,SLIEMA,apartment,352000
19103,June,SLIEMA,apartment,590000
19108,June,SLIEMA,penthouse,2
19109,June,SLIEMA,apartment,350000
19110,June,SLIEMA,apartment,265000
19111,June,SLIEMA,penthouse,500000
19112,June,SLIEMA,apartment,289000
19114,June,SLIEMA,Townhouse,775000
19115,June,SLIEMA,apartment,270000
19117,June,ST JULIANS,penthouse,300000
19123,June,ST JULIANS,apartments,270000
19124,June,ST JULIANS,penthouse,550000
19125,June,ST JULIANS,apartment,295000
19126,June,ST JULIANS,maisonette,288000
19128,June,ST JULIANS,apartment,440000
19130,June,ST JULIANS,apartment,350000
19132,June,ST JULIANS,apartment,990000
19133,June,ST JULIANS,apartment,280000
19134,June,ST JULIANS,apartment,225000
19135,June,ST JULIANS,apartment,319000
19136,June,ST JULIANS,penthouse,285000
19137,June,ST JULIANS,apartment,695000
19138,June,ST PAUL,apartment,185500
19139,June,ST PAUL,apartment,198000
19140,June,ST PAUL,apartment,185000
19142,June,ST PAUL,apartment,175000
19143,June,ST PAUL,apartment,230000
19146,June,ST VENERA,townhouse,775000
19147,June,ST VENERA,maisonette,320000
19148,June,ST VENERA,apartment,199000
19149,June,ST VENERA,apartment,170000
19150,June,ST VENERA,maisonette,130000
19151,June,ST VENERA,Penthouse,245000
19152,June,ST VENERA,townhouse,215000
19153,June,ST VENERA,apartment,144500
19154,June,SWATAR,penthouse,271000
19155,June,SWATAR,maisonette,350000
19156,June,SWATAR,penthouse,268000
19158,June,SWIEQI,penthouse,500000
19160,June,SWIEQI,apartment,345000
19165,June,TA,apartment,186000
19166,June,TA,apartment,223000
19167,June,TA,apartment,230000
19168,June,TA,Villa,1500000
19169,June,TA,apartment,228000
19170,June,TAL ĦANDAQ,warehouse,870000
19171,June,TAL IBRAĠ,maisonette,385000
19172,June,TAL IBRAĠ,maisonette,359000
19173,June,TAL IBRAĠ,maisonette,550000
19174,June,TAL IBRAĠ,maisonette,290000
19175,June,TAL IBRAĠ,apartment,224000
19176,June,TAL IBRAĠ,maisonette,360000
19177,June,TAL IBRAĠ,house,515000
19178,June,TAL IBRAĠ,house,510000
19179,June,TAL IBRAĠ,apartment,280000
19180,June,TARXIEN,apartment,185500
19181,June,TARXIEN,penthouse,165000
19182,June,TARXIEN,maisonette,310000
19183,June,TARXIEN,house,325000
19184,June,TARXIEN,penthouse,320000
19186,June,VALLETTA,maisonette,418000
19187,June,VALLETTA,penthouse,795000
19189,June,VALLETTA,penthouse,1800000
19190,June,VALLETTA,apartment,750000
19191,June,VALLETTA,maisonette,850000
19192,June,VITTORIOSA,apartment,220000
19194,June,VITTORIOSA,apartments,220000
19197,June,XGĦAJRA,apartment,160000
19198,June,ŻABBAR,maisonette,207000
19200,June,ŻABBAR,Apartment,134000
19204,June,ŻABBAR,apartments,181000
19206,June,ŻABBAR,townhouse,298000
19207,June,ŻEBBUĠ,apartments,175000
19208,June,ŻEBBUĠ,apartment,180000
19210,June,ŻEBBUĠ,house,650000
19213,June,ŻEBBUĠ,maisonette,260000
19215,June,ŻEBBUĠ,Maisonette,210000
19216,June,ŻEBBUĠ,maisonettes,147500
19217,June,ŻEBBUĠ,maisonette,233000
19218,June,ŻEBBUĠ,townhouse,235000
19219,June,ŻEBBUĠ,store,159500
19220,June,ŻEJTUN,maisonette,18000
19223,June,ŻEJTUN,townhouse,430000
19224,June,ŻEJTUN,character,145000
19227,June,ŻEJTUN,character,265000
19228,June,ŻEJTUN,apartments,135500
19229,June,ŻEJTUN,maisonette,115000
19233,June,ŻEJTUN,maisonette,202000
19235,June,ŻEJTUN,townhouse,430000
19237,June,ŻURRIEQ,character,408000
19238,June,ŻURRIEQ,apartment,155000
19239,June,ŻURRIEQ,Penthouse,249000
19240,June,ŻURRIEQ,apartment,195000
19241,June,ŻURRIEQ,bungalow,1
19243,June,GOZO KERĊEM,farmhouse,380000
19246,June,TAL IBRAĠ,apartments,500000
19274,July,GŻIRA,apartment,265000
19275,July,MARSACALA,apartment,295000
19277,July,MSIDA,apartments,170000
19280,July,TAL IBRAĠ,apartment,305000
19281,July,ŻEJTUN,house,650000
19282,July,ŻEJTUN,character,575000
19288,July,GŻIRA,Penthouse,375000
19291,July,ATTARD,villa,950000
19292,July,ATTARD,apartment,350000
19293,July,ATTARD,plot,850000
19294,July,ATTARD,apartment,265000
19296,July,ATTARD,apartment,400000
19298,July,ATTARD,apartment,240000
19301,July,ATTARD,apartment,297000
19302,July,BAĦAR IĊ-ĊAGĦAQ,apartment,505000
19303,July,BAĦAR IĊ-ĊAGĦAQ,villa,985000
19307,July,BALZAN,apartment,318000
19309,July,BALZAN,apartment,299000
19310,July,BALZAN,apartment,245000
19311,July,BALZAN,villa,789000
19312,July,BALZAN,villa,1250000
19315,July,BIRGUMA,apartment,395000
19316,July,BIRKIRKARA,shop,330000
19317,July,BIRKIRKARA,apartments,186000
19321,July,BIRKIRKARA,townhouse,210000
19322,July,BIRKIRKARA,apartment,197000
19330,July,DINGLI,Maisonette,210000
19332,July,FGURA,maisonette,290000
19333,July,FGURA,apartment,160000
19336,July,FLEUR,penthouse,197000
19338,July,GĦARGĦUR,apartments,235000
19339,July,GĦARGĦUR,character,950000
19340,July,GĦARGĦUR,character,640000
19341,July,GĦARGĦUR,penthouse,620000
19342,July,GĦARGĦUR,apartment,319000
19345,July,GĦARGĦUR,character,640000
19346,July,GĦARGĦUR,plot,6300000
19348,July,GOZO GĦARB,character,180000
19349,July,GOZO GĦARB,apartment,255000
19351,July,GOZO KERĊEM,farmhouse,247000
19352,July,GOZO MARSALFORN,apartments,105000
19354,July,GOZO MARSALFORN,penthouse,165000
19356,July,GOZO MARSALFORN,maisonette,145000
19358,July,GOZO MARSALFORN,apartment,180000
19359,July,GOZO MARSALFORN,penthouse,159000
19360,July,GOZO NADUR,character,335000
19361,July,GOZO NADUR,apartment,175000
19365,July,GOZO QALA,house,350000
19367,July,GOZO SANNAT,character,280000
19368,July,GOZO SANNAT,farmhouse,205000
19370,July,GOZO XAGĦRA,farmhouse,435000
19371,July,GOZO XAGĦRA,Apartment,250000
19379,July,GUARDAMANGIA,penthouse,235000
19381,July,GUARDAMANGIA,apartment,189000
19382,July,GUDJA,Penthouse,255000
19383,July,GUDJA,house,447000
19384,July,GŻIRA,apartment,275000
19387,July,GŻIRA,apartment,279000
19388,July,GŻIRA,penthouse,240000
19389,July,GŻIRA,apartments,195000
19390,July,GŻIRA,apartments,325000
19392,July,GŻIRA,Penthouse,250000
19393,July,GŻIRA,apartments,250000
19394,July,GŻIRA,apartment,279000
19396,July,GŻIRA,apartment,220000
19398,July,ĦAMRUN,townhouse,233800
19399,July,ĦAMRUN,maisonette,118000
19401,July,ĦAMRUN,Maisonette,165000
19405,July,KALKARA,character,555000
19406,July,KALKARA,character,555000
19410,July,KALKARA,townhouse,375000
19412,July,KALKARA,apartment,495000
19413,July,KALKARA,apartments,180000
19415,July,KAPPARA,villa,1380000
19417,July,KAPPARA,house,540000
19419,July,KAPPARA,apartment,330000
19424,July,LIJA,maisonette,372000
19425,July,LIJA,maisonette,330000
19426,July,LIJA,Townhouse,1270000
19431,July,MANIKATA,Apartment,275000
19433,July,MANIKATA,apartment,265000
19434,July,MARSA,townhouse,190000
19439,July,MARSASCALA,house,500000
19442,July,MARSASCALA,apartment,265000
19443,July,MARSASCALA,apartment,225000
19445,July,MARSAXLOKK,apartment,187000
19447,July,MARSAXLOKK,apartment,198000
19448,July,MELLIEĦA,Bungalow,1250000
19450,July,MELLIEĦA,villa,1500000
19451,July,MELLIEĦA,apartment,385000
19452,July,MELLIEĦA,house,410000
19454,July,MELLIEĦA,apartment,220000
19456,July,MELLIEĦA,apartment,450000
19457,July,MELLIEĦA,villa,325000
19458,July,MELLIEĦA,apartment,220000
19459,July,MELLIEĦA,apartment,270000
19462,July,MĠARR,apartments,150000
19465,July,MĠARR,apartment,215000
19466,July,MODERN,apartment,210000
19467,July,MONTEROSA,villa,750000
19469,July,MOSTA,penthouse,280000
19470,July,MOSTA,apartments,370750
19472,July,MOSTA,maisonette,425000
19474,July,MOSTA,apartments,140000
19475,July,MOSTA,maisonette,308000
19476,July,MOSTA,Apartment,295000
19477,July,MOSTA,Apartments,220000
19482,July,MOSTA,Maisonette,236000
19483,July,MOSTA,apartment,186000
19486,July,MOSTA,maisonettes,130000
19487,July,MOSTA,Maisonette,140000
19489,July,MOSTA,apartment,250000
19490,July,MOSTA,apartments,250000
19491,July,MOSTA,penthouse,263000
19493,July,MOSTA,house,255000
19496,July,MRIEĦEL,penthouse,410000
19497,July,MSIDA,Apartment,155000
19498,July,MSIDA,apartment,148000
19499,July,MSIDA,Apartment,210000
19501,July,MSIDA,apartment,149000
19502,July,MSIDA,apartment,210000
19503,July,MSIDA,apartment,185000
19505,July,MTARFA,house,540000
19506,July,NAXXAR,apartment,235000
19507,July,NAXXAR,Apartment,290000
19508,July,NAXXAR,flat,180000
19509,July,NAXXAR,house,530000
19513,July,PACEVILLE,apartment,550000
19514,July,PAOLA,apartments,84000
19519,July,PEMBROKE,villa,975000
19520,July,PEMBROKE,villa,1380000
19521,July,PENDERGARDENS,Apartment,1200000
19522,July,PIETÀ,townhouse,212000
19524,July,PIETÀ,apartment,212000
19525,July,PORTOMASO,apartment,535000
19526,July,QAJJENZA,maisonette,180050
19528,July,QAWRA,penthouse,280000
19529,July,QAWRA,apartment,165000
19532,July,QAWRA,penthouse,255000
19534,July,QAWRA,penthouse,220000
19535,July,QAWRA,apartments,165000
19536,July,QORMI,Plot,345000
19537,July,QORMI,character,535000
19538,July,QORMI,character,430000
19542,July,RABAT,apartment,985000
19543,July,RABAT,character,750000
19544,July,RABAT,house,510000
19545,July,RABAT,character,395000
19546,July,RABAT,maisonette,480000
19547,July,RABAT,Townhouse,520000
19550,July,SAN ĠWANN,apartment,195000
19553,July,SAN ĠWANN,Penthouse,265000
19555,July,SAN ĠWANN,penthouse,265000
19556,July,SAN PAWL,apartment,395000
19558,July,SAN PAWL,villa,950000
19559,July,SENGLEA,maisonette,138000
19560,July,SENGLEA,townhouse,380000
19561,July,SENGLEA,maisonette,137000
19562,July,SENGLEA,warehouse,194000
19563,July,SENGLEA,maisonette,210000
19564,July,SENGLEA,townhouse,600000
19565,July,SIĠĠIEWI,Apartment,175000
19566,July,SIĠĠIEWI,character,850000
19567,July,SIĠĠIEWI,farmhouse,550000
